,Method,ARI,Purity,F-Measure,Davies-Bouldin Index,Silhouette Coefficient,Calinski,Solving Time,Iterations
0,GlobalKmeans_k2_distance-euclidean_kfound2,-0.0069225280937863145,0.9610079575596817,0.9282291789302021,1.2981983002774038,0.3355709723615699,765.1699883377146,77.66364645957947,
1,GlobalKmeans_k2_distance-manhattan_kfound2,0.0017563106299826226,0.9610079575596817,0.6780960043516868,1.972283148490115,0.21050467706566411,871.2034638525329,80.66339659690857,
2,GlobalKmeans_k2_distance-cosine_kfound2,-0.011954902060931564,0.9610079575596817,0.9304932523716127,1.263027030479304,0.33416721154073364,753.00480813496,85.13185858726501,
3,GlobalKmeans_k3_distance-euclidean_kfound3,-0.0020084985941914617,0.9610079575596817,0.7417678370723374,1.459779743189048,0.2811597897363058,1005.2841006471965,98.50799536705017,
4,GlobalKmeans_k3_distance-manhattan_kfound3,0.00897128525392248,0.9610079575596817,0.729642000654046,1.5773395539516548,0.24670571859418022,837.780703292573,99.83569169044495,
5,GlobalKmeans_k3_distance-cosine_kfound3,-0.007085074479163926,0.9610079575596817,0.9282291789302021,1.5117042465162598,0.2944371151058444,432.896589592484,100.65374445915222,
6,GlobalKmeans_k4_distance-euclidean_kfound4,0.006699841786316071,0.9610079575596817,0.6133401661102573,1.295355285476142,0.2789671428199296,1017.759240441716,113.0937077999115,
7,GlobalKmeans_k4_distance-manhattan_kfound4,-0.0016839383427182254,0.9610079575596817,0.6201905906704097,1.7332090640170348,0.2130443491362197,730.2290794393303,110.33908128738403,
8,GlobalKmeans_k4_distance-cosine_kfound4,-0.028774985169212928,0.9610079575596817,0.8717197370684655,1.641982649128484,0.20367847206371564,445.25081772169244,109.23358798027039,
9,GlobalKmeans_k5_distance-euclidean_kfound5,0.0014555881328347895,0.9610079575596817,0.567519968712545,1.1992328590974168,0.3016923845018292,909.2058492301454,123.33200550079346,
10,GlobalKmeans_k5_distance-manhattan_kfound5,-0.002779817258932736,0.9610079575596817,0.5392788896075577,1.721058712455698,0.23120379131820532,663.975435320767,124.69914269447327,
11,GlobalKmeans_k5_distance-cosine_kfound5,-0.028708321076600023,0.9610079575596817,0.8714028100382751,1.5391224536891535,0.20369378899296256,341.6184908083191,119.93688654899597,
12,GlobalKmeans_k6_distance-euclidean_kfound6,0.0025774823354208277,0.9610079575596817,0.5680467025046534,1.219795718713653,0.34207543092789355,895.2942654004668,132.18196749687195,
13,GlobalKmeans_k6_distance-manhattan_kfound6,-0.0020202975251380774,0.9610079575596817,0.6170189772487761,1.6740828230607405,0.19099663923061458,487.8412107586817,141.6150598526001,
14,GlobalKmeans_k6_distance-cosine_kfound6,-0.007719828011199878,0.9610079575596817,0.7976071212428166,1.4208563393658213,0.23321235965411113,452.0379359034875,114.82042217254639,
15,GlobalKmeans_k7_distance-euclidean_kfound7,0.003138904169544459,0.9610079575596817,0.541471969743183,1.1767286809785396,0.3617786283532554,832.94483384749,117.59391117095947,
16,GlobalKmeans_k7_distance-manhattan_kfound7,-0.005426039789389915,0.9610079575596817,0.4950766404313606,2.551723386968767,0.13663718324907287,398.32876041368144,126.19355702400208,
17,GlobalKmeans_k7_distance-cosine_kfound7,-0.007735123228839139,0.9610079575596817,0.7976071212428166,1.3485676891739977,0.234157704045109,391.34783869436274,120.63708472251892,
18,GlobalKmeans_k8_distance-euclidean_kfound8,0.0023795098863878704,0.9610079575596817,0.5411982152428111,1.0964849340270013,0.3923529709621156,835.2372919337005,131.66759824752808,
19,GlobalKmeans_k8_distance-manhattan_kfound8,-0.004139677547354162,0.9610079575596817,0.49302686105052423,2.421750068420898,0.14873563190500064,366.39128675895455,137.1494550704956,
20,GlobalKmeans_k8_distance-cosine_kfound8,-0.00574512737454547,0.9610079575596817,0.6917219821728169,1.3051389512010263,0.2752383609057787,510.1468211204555,140.0479338169098,
21,GlobalKmeans_k9_distance-euclidean_kfound9,-0.0005441765122741152,0.9610079575596817,0.43282351553051535,1.1396484490493202,0.38204060000747686,852.7936362744678,121.99077367782593,
22,GlobalKmeans_k9_distance-manhattan_kfound9,-0.0037270969145010856,0.9610079575596817,0.4098631115411976,1.3233730070039078,0.30398826132036644,653.4684843484841,122.24529814720154,
23,GlobalKmeans_k9_distance-cosine_kfound9,-0.005746650069740413,0.9610079575596817,0.6917219821728169,1.2220900518145943,0.2739941114785513,446.92327530334677,121.69759249687195,
24,GlobalKmeans_k10_distance-euclidean_kfound10,-0.002097477980234832,0.9610079575596817,0.36975027524476384,1.095321577561356,0.38737614868429393,828.3354465712928,130.3178358078003,
25,GlobalKmeans_k10_distance-manhattan_kfound10,-0.004005989794791652,0.9610079575596817,0.4098631115411976,1.217222099764302,0.30729863584786554,637.2427840566304,131.64320397377014,
26,GlobalKmeans_k10_distance-cosine_kfound10,-0.006116088813293397,0.9610079575596817,0.6044258185294953,1.2637178870126524,0.2680792029182078,487.3648114095622,130.0345528125763,
27,GlobalKmeans_k11_distance-euclidean_kfound11,-0.0021052639022933394,0.9610079575596817,0.36975027524476384,1.1119264642322528,0.400549571156518,848.9000060455768,140.5662398338318,
28,GlobalKmeans_k11_distance-manhattan_kfound11,-0.001860907092379045,0.9610079575596817,0.3296391347677847,1.1784133642054953,0.37698223107170215,715.9230523567625,149.7910177707672,
29,GlobalKmeans_k11_distance-cosine_kfound11,-0.006145786171128563,0.9610079575596817,0.6044258185294953,1.2758945826553953,0.26784655658327033,440.5467859356292,138.52388763427734,
