,Method,ARI,Purity,F-Measure,Davies-Bouldin Index,Silhouette Coefficient,Calinski,Solving Time,Iterations
12,gmeans_k6_distance-euclidean_kfound6,-0.0060502503207962395,0.09090909090909091,0.13559322033898305,1.9594047641160754,0.23664691684739508,144.7622272016285,0.01645946502685547,
13,gmeans_k6_distance-manhattan_kfound6,-0.00604254367159039,0.09191919191919191,0.13671361502347418,1.9629294106136959,0.2358744058217246,144.35116245847507,0.025522947311401367,
14,gmeans_k6_distance-cosine_kfound6,-0.0060502503207962395,0.09090909090909091,0.13559322033898305,1.9594047641160754,0.23664691684739508,144.7622272016285,0.019534587860107422,
15,gmeans_k7_distance-euclidean_kfound7,-0.006573088503456172,0.09090909090909091,0.13559322033898305,1.7583165304816082,0.27079881622844293,145.15447437511492,0.01588749885559082,
16,gmeans_k7_distance-manhattan_kfound7,-0.006445185725203516,0.09494949494949495,0.1396158770806658,1.7743563995538678,0.2680744247873018,144.10796457184279,0.014940500259399414,
17,gmeans_k7_distance-cosine_kfound7,-0.006573088503456172,0.09090909090909091,0.13559322033898305,1.7583165304816082,0.27079881622844293,145.15447437511492,0.016749858856201172,
18,gmeans_k8_distance-euclidean_kfound8,-0.007493881947940939,0.09090909090909091,0.12500000000000003,1.6514330493042326,0.3073066779430754,149.55489666283736,0.018813610076904297,
19,gmeans_k8_distance-manhattan_kfound8,-0.007486345455850172,0.09191919191919191,0.12595155709342562,1.654076534177448,0.306534166917405,149.1397503749998,0.018642187118530273,
20,gmeans_k8_distance-cosine_kfound8,-0.007493881947940939,0.09090909090909091,0.12500000000000003,1.6514330493042326,0.3073066779430754,149.55489666283736,0.018992900848388672,
21,gmeans_k9_distance-euclidean_kfound9,-0.005771945896234463,0.09696969696969697,0.13061224489795917,1.5612925327009521,0.29251516376760617,134.3124221490525,0.0775301456451416,
22,gmeans_k9_distance-manhattan_kfound9,-0.003971205493157141,0.10606060606060606,0.1386138613861386,1.6183319980948494,0.29112518387275355,133.30618982849512,0.047330379486083984,
23,gmeans_k9_distance-cosine_kfound9,-0.005771945896234463,0.09696969696969697,0.13061224489795917,1.5612925327009521,0.29251516376760617,134.3124221490525,0.024751663208007812,
24,gmeans_k10_distance-euclidean_kfound10,-0.006377030379763393,0.09696969696969697,0.13061224489795917,1.4201785763241177,0.33137553591209523,143.60128109266313,0.030544757843017578,
25,gmeans_k10_distance-manhattan_kfound10,-0.0048237940568637205,0.10505050505050505,0.13774834437086092,1.4764174340542637,0.3291781672101588,141.99062559479495,0.01562643051147461,
26,gmeans_k10_distance-cosine_kfound10,-0.006377030379763393,0.09696969696969697,0.13061224489795917,1.4201785763241177,0.33137553591209523,143.60128109266313,0.015623807907104492,
27,gmeans_k11_distance-euclidean_kfound11,-0.006715182084744991,0.09696969696969697,0.13061224489795917,1.3263051034741073,0.37277344822773295,155.61405133427797,0.031273841857910156,
28,gmeans_k11_distance-manhattan_kfound11,-0.005102876859754876,0.10505050505050505,0.13774834437086092,1.3739153374455197,0.37048198651293557,153.80939165885178,0.029136180877685547,
29,gmeans_k11_distance-cosine_kfound11,-0.006715182084744991,0.09696969696969697,0.13061224489795917,1.3263051034741073,0.37277344822773295,155.61405133427797,0.02265787124633789,
30,gmeans_k12_distance-euclidean_kfound12,-0.007080951134529332,0.09696969696969697,0.13061224489795917,1.2280866116420195,0.41286381671758815,171.2139766643042,0.03125572204589844,
31,gmeans_k12_distance-manhattan_kfound12,-0.005404912855325411,0.10505050505050505,0.13774834437086092,1.271111570540365,0.4106884870699918,169.12379369344578,0.031244516372680664,
32,gmeans_k12_distance-cosine_kfound12,-0.007080951134529332,0.09696969696969697,0.13061224489795917,1.2280866116420195,0.41286381671758815,171.2139766643042,0.0156252384185791,
