,Method,ARI,Purity,F-Measure,Davies-Bouldin Index,Silhouette Coefficient,Calinski,Solving Time,Iterations
0,spectral_k2_affinityrbf_n-neighbors0_assign-labelskmeans_eigen-solverarpack,0.006616786947168292,0.9610079575596817,0.9508215412731357,0.9399461675681079,0.35282109565791897,609.2511318469313,1.7022712230682373,
1,spectral_k2_affinityrbf_n-neighbors0_assign-labelskmeans_eigen-solverlobpcg,0.006616786947168292,0.9610079575596817,0.9508215412731357,0.9399461675681079,0.35282109565791897,609.2511318469313,0.8761441707611084,
2,spectral_k2_affinityrbf_n-neighbors0_assign-labelsdiscretize_eigen-solverarpack,0.004290846405926737,0.9610079575596817,0.949329274460409,0.9726668039720153,0.3523225292588373,624.6751821485491,1.5242724418640137,
3,spectral_k2_affinityrbf_n-neighbors0_assign-labelsdiscretize_eigen-solverlobpcg,0.004290846405926737,0.9610079575596817,0.949329274460409,0.9726668039720153,0.3523225292588373,624.6751821485491,0.8103554248809814,
4,spectral_k2_affinitynearest-neighbors_n-neighbors25_assign-labelskmeans_eigen-solverarpack,-0.0017977324899565693,0.9610079575596817,0.7078112663874622,2.3234040566910434,0.20177822324400876,636.8185554030446,0.9954352378845215,
5,spectral_k2_affinitynearest-neighbors_n-neighbors50_assign-labelskmeans_eigen-solverarpack,-0.003614526243571491,0.9610079575596817,0.7333058330986305,2.2143546395309537,0.16918175786398507,595.4525835091539,1.220994234085083,
6,spectral_k2_affinitynearest-neighbors_n-neighbors100_assign-labelskmeans_eigen-solverarpack,0.0013964223368699677,0.9610079575596817,0.6849465137199223,2.3303082290332258,0.19632668278194162,617.5665544060612,1.8731086254119873,
7,spectral_k2_affinitynearest-neighbors_n-neighbors200_assign-labelskmeans_eigen-solverarpack,0.03329417023290161,0.9610079575596817,0.9209429334521044,1.3025152653750318,0.15523128110609205,468.14775922110306,4.164734363555908,
8,spectral_k2_affinitynearest-neighbors_n-neighbors25_assign-labelskmeans_eigen-solverlobpcg,-0.0017977324899565693,0.9610079575596817,0.7078112663874622,2.3234040566910434,0.20177822324400876,636.8185554030446,0.40142178535461426,
9,spectral_k2_affinitynearest-neighbors_n-neighbors50_assign-labelskmeans_eigen-solverlobpcg,-0.003614526243571491,0.9610079575596817,0.7333058330986305,2.2143546395309537,0.16918175786398507,595.4525835091539,0.41942715644836426,
10,spectral_k2_affinitynearest-neighbors_n-neighbors100_assign-labelskmeans_eigen-solverlobpcg,0.0013964223368699677,0.9610079575596817,0.6849465137199223,2.3303082290332258,0.19632668278194162,617.5665544060612,0.43869519233703613,
11,spectral_k2_affinitynearest-neighbors_n-neighbors200_assign-labelskmeans_eigen-solverlobpcg,0.03329417023290161,0.9610079575596817,0.9209429334521044,1.3025152653750318,0.15523128110609205,468.14775922110306,0.7929055690765381,
12,spectral_k2_affinitynearest-neighbors_n-neighbors25_assign-labelsdiscretize_eigen-solverarpack,-0.0003225556759599402,0.9610079575596817,0.6897625687244858,2.3957312302927356,0.18948796169533813,594.5003573794887,0.9997379779815674,
13,spectral_k2_affinitynearest-neighbors_n-neighbors50_assign-labelsdiscretize_eigen-solverarpack,-0.003614526243571491,0.9610079575596817,0.7333058330986305,2.2143546395309537,0.16918175786398507,595.4525835091539,1.1399848461151123,
14,spectral_k2_affinitynearest-neighbors_n-neighbors100_assign-labelsdiscretize_eigen-solverarpack,0.0013964223368699677,0.9610079575596817,0.6849465137199223,2.3303082290332258,0.19632668278194162,617.5665544060612,1.9333724975585938,
15,spectral_k2_affinitynearest-neighbors_n-neighbors200_assign-labelsdiscretize_eigen-solverarpack,0.01695552650529919,0.9610079575596817,0.7935985337423657,1.788987722662156,0.21308612076051317,851.037567721917,4.199408769607544,
16,spectral_k2_affinitynearest-neighbors_n-neighbors25_assign-labelsdiscretize_eigen-solverlobpcg,-0.0015897174543601214,0.9610079575596817,0.703988337635114,2.3428110473392185,0.19867856381634233,625.5826514092507,0.43013978004455566,
17,spectral_k2_affinitynearest-neighbors_n-neighbors50_assign-labelsdiscretize_eigen-solverlobpcg,-0.003614526243571491,0.9610079575596817,0.7333058330986305,2.2143546395309537,0.16918175786398507,595.4525835091539,0.39345431327819824,
18,spectral_k2_affinitynearest-neighbors_n-neighbors100_assign-labelsdiscretize_eigen-solverlobpcg,0.0013964223368699677,0.9610079575596817,0.6849465137199223,2.3303082290332258,0.19632668278194162,617.5665544060612,0.4900016784667969,
19,spectral_k2_affinitynearest-neighbors_n-neighbors200_assign-labelsdiscretize_eigen-solverlobpcg,0.01695552650529919,0.9610079575596817,0.7935985337423657,1.788987722662156,0.21308612076051317,851.037567721917,0.5316903591156006,
20,spectral_k3_affinityrbf_n-neighbors0_assign-labelskmeans_eigen-solverarpack,0.0016249544011408545,0.9610079575596817,0.6447848695438951,1.5880581511272636,0.23180890429722656,797.6177093368948,1.391554832458496,
21,spectral_k3_affinityrbf_n-neighbors0_assign-labelskmeans_eigen-solverlobpcg,0.0016249544011408545,0.9610079575596817,0.6447848695438951,1.5880581511272636,0.23180890429722656,797.6177093368948,0.8402628898620605,
22,spectral_k3_affinityrbf_n-neighbors0_assign-labelsdiscretize_eigen-solverarpack,0.0007209006877130945,0.9610079575596817,0.643377710845134,1.5600593000510028,0.23406788841534212,820.499840065649,1.3720042705535889,
23,spectral_k3_affinityrbf_n-neighbors0_assign-labelsdiscretize_eigen-solverlobpcg,-0.0010855447904336984,0.9610079575596817,0.6666592069027681,1.546702839442764,0.23266039738193361,821.0667385086372,0.8553428649902344,
