,Method,ARI,Purity,F-Measure,Davies-Bouldin Index,Silhouette Coefficient,Calinski,Solving Time,Iterations
0,kmeans_k2_distance-euclidean,0.41178699584671585,0.8209745762711864,0.8209745762711864,1.2255207482522756,0.339816199139398,1056.651925575943,0.0,
1,kmeans_k2_distance-euclidean,0.11300757427534963,0.6684322033898306,0.6684322033898306,1.225520748252277,0.3398161991393979,1056.6519255759401,0.0156552791595459,
2,kmeans_k2_distance-euclidean,0.4974758992194561,0.8527542372881356,0.8527542372881357,1.2218555243618212,0.34172211302848654,1065.1072843301583,0.015590429306030273,
3,kmeans_k2_distance-euclidean,0.4974758992194561,0.8527542372881356,0.8527542372881357,1.2218555243618212,0.34172211302848654,1065.1072843301583,0.015655994415283203,
4,kmeans_k2_distance-euclidean,0.004971292329089622,0.5370762711864406,0.5370762711864406,1.2255207482522756,0.3398161991394104,1056.6519255759426,0.004000425338745117,
5,kmeans_k2_distance-euclidean,0.5125433138324301,0.8580508474576272,0.8580508474576272,1.2217415884101333,0.34177573025730623,1065.364607507318,0.006604194641113281,
6,kmeans_k2_distance-euclidean,0.41178699584671585,0.8209745762711864,0.8209745762711864,1.2255207482522756,0.339816199139398,1056.651925575943,0.0,
7,kmeans_k2_distance-euclidean,0.0260971100159539,0.5815677966101694,0.5815677966101694,1.221855524361821,0.3417221130284863,1065.107284330158,0.0,
8,kmeans_k2_distance-euclidean,0.4974758992194561,0.8527542372881356,0.8527542372881357,1.2218555243618212,0.34172211302848654,1065.1072843301583,0.0,
9,kmeans_k2_distance-euclidean,0.4974758992194561,0.8527542372881356,0.8527542372881357,1.2218555243618212,0.34172211302848654,1065.1072843301583,0.015630722045898438,
10,kmeans_k2_distance-euclidean,0.004971292329089622,0.5370762711864406,0.5370762711864406,1.2255207482522756,0.3398161991394104,1056.6519255759426,0.0,
11,kmeans_k2_distance-euclidean,0.41178699584671585,0.8209745762711864,0.8209745762711864,1.225520748252275,0.33981619913941064,1056.651925575944,0.0,
12,kmeans_k2_distance-euclidean,0.41178699584671585,0.8209745762711864,0.8209745762711864,1.2255207482522756,0.339816199139398,1056.651925575943,0.0,
13,kmeans_k2_distance-euclidean,0.11300757427534963,0.6684322033898306,0.6684322033898306,1.225520748252277,0.3398161991393979,1056.6519255759401,0.0,
14,kmeans_k2_distance-euclidean,0.41178699584671585,0.8209745762711864,0.8209745762711864,1.225520748252275,0.33981619913941064,1056.651925575944,0.014025449752807617,
15,kmeans_k2_distance-euclidean,0.009390468477872456,0.5497881355932204,0.5497881355932204,1.221855524361822,0.3417221130284881,1065.1072843301565,0.0,
16,kmeans_k2_distance-euclidean,0.004971292329089622,0.5370762711864406,0.5370762711864406,1.2255207482522756,0.3398161991394104,1056.6519255759426,0.015638351440429688,
17,kmeans_k2_distance-euclidean,0.009390468477872456,0.5497881355932204,0.5497881355932204,1.221855524361822,0.3417221130284881,1065.1072843301565,0.0,
18,kmeans_k2_distance-euclidean,0.004971292329089622,0.5370762711864406,0.5370762711864406,1.2255207482522756,0.3398161991394104,1056.6519255759426,0.015671491622924805,
19,kmeans_k2_distance-euclidean,0.4974758992194561,0.8527542372881356,0.8527542372881357,1.2218555243618194,0.3417221130284885,1065.1072843301606,0.0,
20,kmeans_k2_distance-manhattan,0.16159606473016006,0.701271186440678,0.701271186440678,1.2426135171736883,0.33250204254565263,1026.1834428439213,0.003995418548583984,
21,kmeans_k2_distance-manhattan,0.08561791542852014,0.6467161016949152,0.6467161016949152,1.2435127012092668,0.33293077003409965,1025.650834045524,0.0,
22,kmeans_k2_distance-manhattan,0.3172372996377403,0.7817796610169492,0.7817796610169492,1.243730768551477,0.3325648242721179,1025.2254774443168,0.0,
23,kmeans_k2_distance-manhattan,0.019032724962393135,0.5699152542372882,0.5699152542372882,1.2426135171736872,0.33250204254567034,1026.1834428439224,0.0,
24,kmeans_k2_distance-manhattan,0.00351172805549216,0.5317796610169492,0.5317796610169492,1.2437307685514751,0.33256482427211753,1025.2254774443184,0.015622854232788086,
25,kmeans_k2_distance-manhattan,0.16159606473016006,0.701271186440678,0.701271186440678,1.2426135171736883,0.33250204254565263,1026.1834428439213,0.0,
26,kmeans_k2_distance-manhattan,0.2756862576315068,0.7627118644067796,0.7627118644067796,1.2426135171736872,0.3325020425456718,1026.1834428439226,0.015633821487426758,
27,kmeans_k2_distance-manhattan,0.4651180202782044,0.8411016949152542,0.8411016949152542,1.2437307685514778,0.3325648242721032,1025.225477444314,0.0,
28,kmeans_k2_distance-manhattan,0.4651180202782044,0.8411016949152542,0.8411016949152542,1.2437307685514778,0.3325648242721032,1025.225477444314,0.00696110725402832,
29,kmeans_k2_distance-manhattan,0.4651180202782044,0.8411016949152542,0.8411016949152542,1.2437307685514778,0.3325648242721032,1025.225477444314,0.005579471588134766,
30,kmeans_k2_distance-manhattan,0.16159606473016006,0.701271186440678,0.701271186440678,1.2426135171736883,0.33250204254565263,1026.1834428439213,0.0,
31,kmeans_k2_distance-manhattan,0.019032724962393135,0.5699152542372882,0.5699152542372882,1.2426135171736872,0.33250204254567034,1026.1834428439224,0.0,
32,kmeans_k2_distance-manhattan,0.4651180202782044,0.8411016949152542,0.8411016949152542,1.2437307685514778,0.3325648242721032,1025.225477444314,0.015640974044799805,
33,kmeans_k2_distance-manhattan,0.00351172805549216,0.5317796610169492,0.5317796610169492,1.2437307685514751,0.33256482427211753,1025.2254774443184,0.015623331069946289,
